episode,name,line,emotion,score
5x08 - The Playbook,Barney," Shelly? Again, I'm Lorenzo Von Matterhorn. It is written as it is pronounced, with two ""T"".  Then, once you leave, she takes out her phone and tries Lorenzo Von Matterhorn on the Internet. And that's when she discovers... A series of fake websites, all devoted to the incredible life of Lorenzo Von Matterhorn. A false item of business on Lorenzo, the hermit billionaire. The fake of the Explorer Club newsletter on his trip to the North Pole in an airship, a feat of imagination and challenge. The fake medical journal with a story to make you cry the doctors saying that a reduction of the penis is not an option. And time to return...  I hate to be cheeky, but I can offer you a coffee?
",neutral,0.48956099152565
5x08 - The Playbook,Barney," How much is a coffee today, $ 50? And here we go.
",neutral,0.4744555354118347
5x08 - The Playbook,Lily," It's horrible. You realize you've broken her heart? She is inconsolable.
",disgust,0.4983208179473877
5x08 - The Playbook,Barney," Why would it be inconsolable? The airship of Lorenzo will not disappear in the Arctic for a week. Sorry if this is that someone told her that it was lies.
",sadness,0.8529436588287354
5x08 - The Playbook,Lily," It was all lies.
",anger,0.3928171992301941
5x08 - The Playbook,Lily," Lies!
",anger,0.7330904603004456
5x08 - The Playbook,Lily," Lies!
",anger,0.7330904603004456
5x08 - The Playbook,Lily," Men... Actually, that's true. I went there.
",neutral,0.8387494087219238
5x08 - The Playbook,Lily," Lies!
",anger,0.7330904603004456
5x08 - The Playbook,Barney," Oh my God! Well, I hope you are pleased with you.
",surprise,0.633225679397583
5x08 - The Playbook,Lily," What?
",surprise,0.9092840552330017
5x08 - The Playbook,Barney," Thou hast broken my heart.
",sadness,0.9523174166679382
5x08 - The Playbook,Lily," Me?
",surprise,0.8232854008674622
5x08 - The Playbook,Barney," You! She will never trust a man. You've spoiled for Ted.Not to mention Julio Von Matterhorn, the twin brother of Lorenzo.
",anger,0.6764145493507385
5x08 - The Playbook,Lily," Do you believe? He says it's my fault. And by the way, Ted, I bet she go out with you again.
",anger,0.35715171694755554
5x08 - The Playbook,Ted," I'm thinking. Do I want to date a girl that Barney was typed?Help me for harmonies. Of course.
",fear,0.29117080569267273
5x08 - The Playbook,Lily," That must bother you a bit.
",sadness,0.4474194347858429
5x08 - The Playbook,Robin," It's his life. These girls had it coming if they are stupid enough to be fooled.
",neutral,0.4108656942844391
5x08 - The Playbook,Marshall," I agree. You've seen one called The Snåsa?
",neutral,0.7365754842758179
5x08 - The Playbook,Barney," Actually, I'm in a top secret government space program called Secret NASA... Snåsa.
",neutral,0.7241469025611877
5x08 - The Playbook,Barney," No Moon you know, but I went on Slune.
",neutral,0.7672279477119446
5x08 - The Playbook,Robin," If you fall in there, you break my heart, but sorry, you're sdébile.
",sadness,0.7560192942619324
5x08 - The Playbook,Lily," Well, Barney, you go out... You just get out of a sincere relationship. You're a big boy now. You can return to your towers to two euros.
",neutral,0.7788305878639221
5x08 - The Playbook,Barney," Tours to two euros?! None of these towers is. The Tower A except two Euros.
",surprise,0.8798562288284302
5x08 - The Playbook,Barney," I am the bassist for Tower Two Euros. And even that involves expensive hair extensions. Now, if you allow, I have to prepare for the event tonight. The I exécuterais he will not come.Glad you asked.
",neutral,0.534562885761261
5x08 - The Playbook,Barney," The To run it will not come, you will need the observation deck of the Empire State Building. Got it? Fine. For generations, this is the place chosen by New Yorkers for reunion with their lost lovers of view, you need to go to every girl and say, ""He will not come.""
",neutral,0.7498534917831421
5x08 - The Playbook,Barney," Let it go.  He will not come. He will not come. She's not coming? Sorry.  Until... He will not come.
",sadness,0.5366623997688293
5x08 - The Playbook,Robin," I'll fetch the newspaper.
",neutral,0.7539651989936829
5x08 - The Playbook,Ted," Or rather, look for a husband.
",neutral,0.8756139874458313
5x08 - The Playbook,Marshall," Grave.
",neutral,0.44529446959495544
5x08 - The Playbook,Robin," You must stop, seriously. The last thing I'm looking for now is a relationship.
",anger,0.7555615305900574
5x08 - The Playbook,Ted," Taking the newspaper, think to watch the ads for marriages.For yours.
",neutral,0.9184211492538452
5x08 - The Playbook,Marshall," It's like that. Have you any idea how many times in my life when I went to look for frozen waffles frozen in vain?
",neutral,0.5725528597831726
5x08 - The Playbook,Robin," Thousands?
",surprise,0.7768873572349548
5x08 - The Playbook,Marshall," Millions. But when I go in search of a mirror or the remote because Lily and I had an argument and she has hidden there, whereupon I fall? Frozen waffles. It's like that. You go out to get the newspaper, but you come back with frozen waffles.And there, frozen waffles he's a guy. As long as you're there, you take it back frozen waffles? And there, frozen waffles are... frozen waffles.
",neutral,0.6175894141197205
5x08 - The Playbook,Robin," What happened?
",surprise,0.7206113338470459
5x08 - The Playbook,Barney," I tried the he will not come, and it worked. Monstrous.You should have seen this girl.
",disgust,0.8162460327148438
5x08 - The Playbook,Robin," I'm leaving.
",sadness,0.9410592913627625
5x08 - The Playbook,Barney," So, we came up to me, and I go to my room to prepare the camera... lighting candles... and when I go out, nobody, paper and more roles! We all know who is responsible for that.
",surprise,0.3146924078464508
5x08 - The Playbook,Lily," Yes, we know.
",neutral,0.7339149117469788
5x08 - The Playbook,Barney," Al-Qaeda.
",fear,0.33551719784736633
5x08 - The Playbook,Lily," No, you idiot. That was me.
",anger,0.8100987076759338
5x08 - The Playbook,Barney," You... enfoirée dirty!
",disgust,0.8478149175643921
5x08 - The Playbook,Lily," An actress friend.
",disgust,0.9142091870307922
5x08 - The Playbook,Barney," An actress. Of course. That explains his perfect diction and style of Drag.
",neutral,0.9378183484077454
5x08 - The Playbook,Lily," I'm almost to the point of taking this book and put it on the net for everyone to see.
",neutral,0.8934427499771118
5x08 - The Playbook,Barney," You would not dare.
",anger,0.9282035231590271
5x08 - The Playbook,Lily," No, as you stop scams and confidence tricks, deception, underhand, tricks, schemes and embobinages.
",neutral,0.5821825265884399
5x08 - The Playbook,Barney," You did not say nonsense.
",anger,0.6391858458518982
5x08 - The Playbook,Lily," No more nonsense!
",anger,0.9479561448097229
5x08 - The Playbook,Barney," Slim.
",neutral,0.8639391660690308
5x08 - The Playbook,Robin," Sorry to interrupt but check it out.
",sadness,0.5632482767105103
5x08 - The Playbook,Ted," No.
",neutral,0.8915584087371826
5x08 - The Playbook,Barney," I was abandoned at the altar.
",sadness,0.6380314826965332
5x08 - The Playbook,Ted," Oh, my god, it's horrible. I wonder if it works.
",disgust,0.37714484333992004
5x08 - The Playbook,Marshall," And yet this is not the worst. Do you saw My Penis grants wishes?
",disgust,0.9616206288337708
5x08 - The Playbook,Barney," Only if you rub hard enough.
",neutral,0.7628867626190186
5x08 - The Playbook,Ted," He starts singing and objects come alive and dance with him.
",neutral,0.6837685108184814
5x08 - The Playbook,Marshall," It's not very well designed. This is not Ms. Stinsfire.
",sadness,0.5576590895652771
5x08 - The Playbook,Lily," A few hours later...
",neutral,0.6962049603462219
5x08 - The Playbook,Ted," Apparently, it will rain.
",sadness,0.6454645395278931
5x08 - The Playbook,Barney," If you wonder, I would be at McLaren's playing a character from the Book of roles being called The Diver. That's all.
",surprise,0.9763743281364441
5x08 - The Playbook,Lily," It's good. I put the Book of Roles on the Internet. Baby, you can put the Book of Roles on the Internet?
",joy,0.49393314123153687
5x08 - The Playbook,Marshall," Sure baby, but there is something odd. I flipped through the whole book. There is no role called The Diver.
",disgust,0.5391477942466736
5x08 - The Playbook,Barney," Now you want to know what the diver. In fact, it was on the last page of the Book, but I pulled in case. But do not worry.You will see it in action. You see the blonde next to the bar?Cizzible repérizzée.
",fear,0.43956494331359863
5x08 - The Playbook,Lily," Barney, no. You are...
",neutral,0.4235104024410248
5x08 - The Playbook,Barney," Forget it, kid. If anyone should be angry with me, this is Robin. She loves the book.
",anger,0.7065503001213074
5x08 - The Playbook,Robin," I did not worship the book.
",disgust,0.8260900974273682
5x08 - The Playbook,Barney," But what...? The Book of the Rolls, this is gold. Granted this is truly spectacular.
",surprise,0.8961528539657593
5x08 - The Playbook,Robin," We just broke. The costumes are nice, but... it just broke.
",sadness,0.8107666969299316
5x08 - The Playbook,Barney," I did not know you felt it. I was so caught up with my own projects as... Damn, she looks out there. Quickly dispersed.
",surprise,0.8790376782417297
5x08 - The Playbook,Lily," It's good. You see that guy over there in diving suit?
",joy,0.7813904881477356
5x08 - The Playbook,Lily," And here we are.
",neutral,0.878645122051239
5x08 - The Playbook,Marshall," I have no idea. And it's k*ll us, Claire. It k*ll us!
",anger,0.38668185472488403
5x08 - The Playbook,Lily," So what does the diver? Claire and here, in passing.
",neutral,0.7935758829116821
5x08 - The Playbook,Barney," Hello, Claire. I am Lieutenant Frank Lyman. I train dolphins b*mb detectors for... You know what? I can not do that.Robin, I'm sorry. I think this break is harder for me than expected.The Book of roles was just a way to change my mind.
",sadness,0.7677441835403442
5x08 - The Playbook,Robin," It's okay. It's hard for me too. Look at me. I gave up on relationships.
",sadness,0.5985105633735657
5x08 - The Playbook,Marshall," She is getting married.
",joy,0.547234296798706
5x08 - The Playbook,Ted," I will prepare my toast.
",neutral,0.9033409953117371
5x08 - The Playbook,Marshall," I have to check my tuxedo.
",neutral,0.8639814853668213
5x08 - The Playbook,Robin," I'll knock your heads like two coconuts.
",anger,0.686682939529419
5x08 - The Playbook,Lily," I'm delighted that you stop it. And frankly, the real Barney is better than all the false Barney's Book of Roles.
",joy,0.9357316493988037
5x08 - The Playbook,Barney," Is it true? Claire, you must have heard a lot about the real Barney tonight. Want some coffee?
",neutral,0.74614018201828
5x08 - The Playbook,Lily," Before refusing, you should know that in this neoprene combined with what appears to be a pair of socks...
",neutral,0.7407687306404114
5x08 - The Playbook,Barney," A Pringles, but still.
",sadness,0.3480075001716614
5x08 - The Playbook,Lily,"... is an incredible kind. He's funny and it's one of my best friends. And he came out with this g*n.
",joy,0.3709757626056671
5x08 - The Playbook,Robin," It's a good guy.
",joy,0.7980068325996399
5x08 - The Playbook,Ted," Come on, go out with him.
",anger,0.5669367909431458
5x08 - The Playbook,Marshall," It's a coffee, huh?
",surprise,0.4933476448059082
5x08 - The Playbook,Robin," It's nothing.
",neutral,0.791551411151886
5x08 - The Playbook,Marshall," I'm proud of him. It takes a lot of Pringles to be as vulnerable.
",neutral,0.5189453959465027
5x08 - The Playbook,Lily," I had a message from Barney. ""Look under the table.""  A page from the Book of Roles.
",neutral,0.7413431406021118
5x08 - The Playbook,Robin," It says what?
",surprise,0.7853105664253235
5x08 - The Playbook,Ted," It's The Diver.
",neutral,0.8581761121749878
5x08 - The Playbook,Barney," Step one, talk to a friend Book Roles. Step two, play with one of his colleagues and make angry she steals the Book.Step three, put the combi and say you will do a final round, The Diver with the sexy girl next to the bar. Your friend, let's call her Lily, told him everything about the book. Now the hard part.When Lily and daughter are questioning The Diver, remove the mask, and pull out the stops on your deepest insecurities that do not exist because you are awesome. Sad for you, Lily talks about you to the girl who agrees to have coffee. And... is... gone.
",sadness,0.888530433177948
